PRODUCT_COD,PRODUCT_NAME,PRODUCT_VAL,DEP_NAME,DEP_COD,SECTION_NAME,SECTION_COD
321225,Suco Organico de Uva Branco COOPEG Garrafa 1 Litro,18.99,BEBIDAS,2,BEBIDAS,4
321226,Pao de Forma Zero PULLMAN 500g,4.99,PADARIA,7,PADARIA,19
321231,Avental Birds FINLANDEK,24.90,MERCEARIA,6,MATINAIS,15
321238,Margarina Aerada com Sal QUALY Pote 500g,4.19,MERCEARIA,6,MATINAIS,15
321244,Hidratante CICATRICURE Corporal Antirrugas 400g,43.25,PERFUMARIA,8,PERFUMARIA,20
321247,Pao de Milho Sabor de Padaria PULLMAN 500g,5.49,PADARIA,7,PADARIA,19
321248,Pao Integral com Mel Sabor da Padaria PULLMAN 500g,5.49,PADARIA,7,PADARIA,19
321249,Pao Italiano Sabor de Padaria PULLMAN 500g,5.49,PADARIA,7,PADARIA,19
321250,Bolo de Chocolate com Recheio de Chocolate Zero Acucar NUTRELLA 270g,5.85,PADARIA,7,PADARIA,19
321251,Bolo de Abacaxi Zero Acucar NUTRELLA 230g,5.85,PADARIA,7,PADARIA,19
321252,Bolo de Laranja Zero Acucar NUTRELLA 230g,5.85,PADARIA,7,PADARIA,19
321253,Bolo de Chocolate com Gotas de Chocolate NUTRELLA 300g,6.29,PADARIA,7,PADARIA,19
321254,Bolo de Banana NUTRELLA 280g,6.29,PADARIA,7,PADARIA,19
321255,Bolo de Iogurte e Cramberry NUTRELLA 300g,6.29,PADARIA,7,PADARIA,19
321256,Bolo de Banana com Chocolate Ana Maria PULLMAN 80g,1.49,PADARIA,7,PADARIA,19
321257,Cereale Muffin de Banana e Amendoas BAUDUCCO 50g ,2.09,MERCEARIA,6,MATINAIS,15
321269,Fralda PAMPERS Recem Nascido Extra Pequena Pacote com 40 Unidades,28.25,BEBES,1,FRALDA,26
321314,Saca Rolha White FINLANDEK,19.90,MERCEARIA,6,ARTIGOS-PARA-O-LAR,2
321315,Espremedor de Batata White FINLANDEK,39.90,MERCEARIA,6,ARTIGOS-PARA-O-LAR,2
321316,Martelo de Carne FINLANDEK,14.90,PADARIA,7,DOCES-E-SOBREMESAS,8
321317,Abridor de Lata White FINLANDEK,14.90,MERCEARIA,6,ARTIGOS-PARA-O-LAR,2
321318,Espremedor de Laranja White FINLANDEK,29.90,MERCEARIA,6,ARTIGOS-PARA-O-LAR,2
321319,Espremedor de Limao White FINLANDEK,24.90,MERCEARIA,6,ARTIGOS-PARA-O-LAR,2
321320,Espremedor de Alho White FINLANDEK,16.90,MERCEARIA,6,ARTIGOS-PARA-O-LAR,2
321330,"Confeitos Sabor Chocolate Stick MENTOS 33,5g",2.95,PADARIA,7,DOCES-E-SOBREMESAS,8
321348,Pack com 2 Absorvente ALWAYS Pink Suave Protecao Total com 8 Unidades Cada + 1 Ampola  de Hidro- Cauterizacao 15ml Grates ,10.30,PADARIA,7,DOCES-E-SOBREMESAS,8
321350,Suco de Uva Branca Integral CAMPO LARGO Garrafa 1 Litro,10.90,BEBIDAS,2,BEBIDAS,4
321357,Agua Mineral sem Gas Danone PURA FONT Garrafa 510ml,1.79,BEBIDAS,2,BEBIDAS,4
321446,Agua Mineral sem Gas BONAFONT Kids Marvel 300ml,2.49,BEBIDAS,2,BEBIDAS,4
321451,Cafe Descafeinado ASTRO em Capsulas com 10 unidades,14.90,MERCEARIA,6,MATINAIS,15
321452,Cafe Bourbon ASTRO em Capsulas com 10 unidades,16.75,MERCEARIA,6,MATINAIS,15
321453,Cafe Mescla ASTRO em Capsulas com 10 unidades,16.75,MERCEARIA,6,MATINAIS,15
321472,Risotto Italiano INVERNI Asparagi Caixa 175g ,20.50,MERCEARIA,6,ALIMENTOS,1
321474,Risotto Italiano INVERNI Milanese Caixa 175g,20.50,MERCEARIA,6,ALIMENTOS,1
321475,Risotto Italiano INVERNI 4 Formaggi Caixa 175g,20.50,MERCEARIA,6,ALIMENTOS,1
321477,Risotto Italiano INVERNI Funghi Caixa 175g ,20.50,MERCEARIA,6,ALIMENTOS,1
321490,Bebida Lactea Sabor Baunilha com Confeitos Azul DANONE 130g  ,3.25,MERCEARIA,6,MATINAIS,15
321493,Garfo Inox para Assados LAGUNA ,16.90,MERCEARIA,6,ARTIGOS-PARA-O-LAR,2
321504,Colher para Arroz  LAGUNA Unidade,18.90,MERCEARIA,6,ARTIGOS-PARA-O-LAR,2
321534,Cerveja AMAZONIA Brazilian Beer Garrafa 290ml,3.49,BEBIDAS,2,CERVEJAS,29
321538,Refrigerante ITUBAINA Retro Lata 350ml com 6 Unidades,9.45,BEBIDAS,2,BEBIDAS,4
321540,Cerveja EISENBAHN Ventura Bel Blod Garrafa 500ml,16.90,BEBIDAS,2,CERVEJAS,29
321560,Petit Suisse Dino Aventura DANONINHO 440g,7.79,MERCEARIA,6,MATINAIS,15
321561,Iogurte com Polpa de Blueberry DANIO Danone 125g,2.39,MERCEARIA,6,MATINAIS,15
321577,Kit de Prato para Bolo LEONOR com 7 Unidades ,199.90,MERCEARIA,6,ARTIGOS-PARA-O-LAR,2
321614,Saca Rolha Inox Duplo Estagio Preto TRAMONTINA,29.90,MERCEARIA,6,ARTIGOS-PARA-O-LAR,2
321616,Balde de Champagne Inox,34.90,PADARIA,7,DOCES-E-SOBREMESAS,8
321653,Frigideira Antiaderente TRAMONTINA Momentos 22cm,44.90,MERCEARIA,6,ARTIGOS-PARA-O-LAR,2
321656,Locao Hidratante DOVE Leite de Amendoas e Flor de Hibisco 200ml,9.09,PERFUMARIA,8,PERFUMARIA,20
321657,Locao Hidratante DOVE Leite de Coco e Petalas de Jasmim,9.09,PERFUMARIA,8,PERFUMARIA,20
321658,Hidratante DOVE Manteiga de Karite e Baunilha 200ml,9.09,PERFUMARIA,8,PERFUMARIA,20
321664,Atum Ralado em oleo HEMMER Lata 170g,4.99,MERCEARIA,6,ALIMENTOS,1
321685,Chocolate ao Leite Baton GAROTO Leve 8 Pague 7 128g ,6.90,PADARIA,7,DOCES-E-SOBREMESAS,8
321711,Suco de Uva Colageno Simmm CAMPO LARGO Garrafa 1 Litro,16.59,BEBIDAS,2,BEBIDAS,4
321712,Suco Mixto Detox Simmm CAMPO LARGO Garrafa 1 Litro,14.90,BEBIDAS,2,BEBIDAS,4
321713,Suco Misto Cranberry Framboesa e Blueberry CAMPO LARGO Garrafa 1 Litro,15.90,BEBIDAS,2,BEBIDAS,4
321738,Queijo Processado POLENGUINHO Tradicional 68g com 4 Unidades,3.55,MERCEARIA,6,MATINAIS,15
321739,Queijo Pasta POLENGUINHO Light com 4 Unidades 68g,3.39,PADARIA,7,QUEIJOS-E-FRIOS,22
321740,Queijo Pasteurizado com Gruyere POLENGUINHO com 4 Unidades 80g,3.53,PADARIA,7,QUEIJOS-E-FRIOS,22
321741,Queijo Pasta POLENGUINHO Cheddar com 4 Unidades 68g,3.53,MERCEARIA,6,MATINAIS,15
321742,Queijo Processado POLENGUINHO Tradicional 136g com 8 Unidades,7.15,MERCEARIA,6,MATINAIS,15
321743,Queijo Processado Light POLENGUINHO 136g com 8 Unidades,8.09,MERCEARIA,6,MATINAIS,15
321762,Snack de Queijo Parmegiano REGGIANO Pacote 100g,18.75,MERCEARIA,6,BISCOITOS-E-SNACKS,5
321763,Queijo Italiano Quatrocolli PECORINO ROMANO 200g,31.75,MERCEARIA,6,MATINAIS,15
321764,Stick de Queijo Parmigiano REGGIANO 125g,23.25,FRIOS,5,CONGELADOS,7
321785,Oleo para Cabelos GARNIER Fructis Super Cachos 100ml,27.65,PERFUMARIA,8,PERFUMARIA,20
321807,Paleta Artesanal Sabor Doce de Leite com Recheio de Doce de Leite WHAKA Caixa com 2 Unidades de 85g Cada,15.75,MERCEARIA,6,MASSAS,14
321808,Paleta Artesanal Sabor Morango com Leite Condensado WHAKA Caixa com 2 Unidades de 85g Cada,15.75,FRIOS,5,CONGELADOS,7
321809,Paleta Artesanal Sabor Morango com Creme de Avela WHAKA Caixa com 2 Unidades de 85g Cada,15.75,MERCEARIA,6,MASSAS,14
321810,Paleta Artesanal Sabor Pacoca WHAKA Caixa com 2 Unidades 85g Cada,15.75,FRIOS,5,CONGELADOS,7
321813,Fralda PAMPERS Pants Pequena Pacote com 22 Unidades,24.90,BEBES,1,FRALDA,26
321814,Fralda PAMPERS Pants Media Pacote com 20 Unidades,24.90,BEBES,1,FRALDA,26
321815,Fralda PAMPERS Pants Grande Pacote com 16 Unidades,24.90,BEBES,1,FRALDA,26
321819,Cerveja Alema PAULANER Hefe Weissbier Dunkel Garrafa 500ml,14.90,BEBIDAS,2,CERVEJAS,29
321821,Cerveja JEVER Garrafa 330ml,10.90,BEBIDAS,2,CERVEJAS,29
321831,Whisky Escoces CHIVAS REGAL Extra Garrafa 750ml,155.90,BEBIDAS,2,BEBIDAS,4
321866,Desodorante Aerosol AXE Black Body Spray 96g,13.75,PERFUMARIA,8,DESODORANTES,37
321890,Papinha Infantil Mix de Frutas NESTLE Pouch 120g,6.25,BEBES,1,BEBES,3
321907,Biscoito DUX Salgado Crackers Golden Original Pacote 294g,8.15,MERCEARIA,6,BISCOITOS-E-SNACKS,5
321913,Bala Butter Toffe Premium Dark  ARCOR Pacote 80g,3.89,PADARIA,7,DOCES-E-SOBREMESAS,8
321928,Desodorante Roll On AXE Black Seco 50ml,6.89,PERFUMARIA,8,DESODORANTES,37
321929,Desodorante Roll On GARNIER Bi-o Feminino Intensive 50ml,7.69,PERFUMARIA,8,DESODORANTES,37
321931,Desodorante Aerossol GARNIER Bi-o Men Intens Seco 150ml,10.65,PERFUMARIA,8,DESODORANTES,37
321932,Desodorante Aerosol GARNIER Bi-o Feminino Intensive Toque Seco 150ml,10.65,PERFUMARIA,8,DESODORANTES,37
321939,Revitalaft L´OREAL Paris Blur Magico 27g,41.12,PERFUMARIA,8,PERFUMARIA,20
321965,Desodorante Roll On GARNIER Bi-o Men Intensive 50ml,7.69,PERFUMARIA,8,DESODORANTES,37
321971,"Assadeira Oval Selleta 3,2 Litros",46.90,MERCEARIA,6,ARTIGOS-PARA-O-LAR,2
321972,Saladeira Quadre Grande,19.90,MERCEARIA,6,ARTIGOS-PARA-O-LAR,2
321973,"Assadeira Reta Selleta 3,5 Litros",46.90,MERCEARIA,6,ARTIGOS-PARA-O-LAR,2
321982,Macarrao Italiano Penne Rigate sem Gluten BARILLA 400g,13.75,MERCEARIA,6,MASSAS,14
321983,Macarrao Italiano Spaghetti  Nº5  sem Gluten BARILLA Pacote 400g,13.75,MERCEARIA,6,MASSAS,14
321984,Cafe Torrado e Moido em Capsula ORFEU Gourmet com 10 Unidades 50g,14.50,MERCEARIA,6,ALIMENTOS,1
321994,Limpador Desengordurante Ultra Rapido CIF Doy 450ml,5.99,MERCEARIA,6,LIMPEZA,12
321995,Limpador  Desengordurante Ultra Rapido CIF Doy 450ml ,6.45,MERCEARIA,6,LIMPEZA,12
321997,Limpador para Banheiro CIF Ultra Rapido Doy Refil 450ml,7.69,MERCEARIA,6,LIMPEZA,12
322002,Palete Artesanal Sabor Acai com Leite Condensado WHAKA Caixa com 2 Unidades de 85g Cada,15.75,FRIOS,5,CONGELADOS,7
322003,Saladeira Quadre Pequena,12.90,MERCEARIA,6,ARTIGOS-PARA-O-LAR,2
322005,Copo para Cerveja Stout 473,7.99,MERCEARIA,6,ARTIGOS-PARA-O-LAR,2
322007,Taca Grappa 90ml,9.99,MERCEARIA,6,LIMPEZA,12
322008,Caneca Americana 270ml,7.99,MERCEARIA,6,ARTIGOS-PARA-O-LAR,2
322025,Cafe Torrado e Moido em Capsula ORFEU Blend Suave  com 10 Unidades 50g,14.50,MERCEARIA,6,ALIMENTOS,1
322031,Iogurte Grego Sabor Tradicional sem Lactose VIGOR 100g,2.65,MERCEARIA,6,MATINAIS,15
322033,Prato Para Bolo Quadrado Medio ATMOSFERA,59.90,MERCEARIA,6,ARTIGOS-PARA-O-LAR,2
322034,Prato Para Bolo Quadrado Grande ATMOSFERA,84.90,MERCEARIA,6,ARTIGOS-PARA-O-LAR,2
322039,Conjunto para Servir ATMOSFERA Grande com 3 Pecas,69.90,MERCEARIA,6,ARTIGOS-PARA-O-LAR,2
322040,Conjunto de Servir ATMOSFERA Pequeno com 3 Pecas,59.90,MERCEARIA,6,ARTIGOS-PARA-O-LAR,2
322041,Conjunto de Servir ATMOSFERA Pequeno com 4 Pecas,79.90,MERCEARIA,6,ARTIGOS-PARA-O-LAR,2
322042,Conjunto para Servir ATMOSFERA Grande com 4 Pecas,99.90,MERCEARIA,6,ARTIGOS-PARA-O-LAR,2
322043,Conjunto para Servir ATMOSFERA Quadrado com 4 Pecas,74.90,MERCEARIA,6,ARTIGOS-PARA-O-LAR,2
322044,Conjunto de Servir ATMOSFERA Redondo com 4 Pecas,64.90,MERCEARIA,6,ARTIGOS-PARA-O-LAR,2
322045,Porta Ovo ATMOSFERA,15.90,MERCEARIA,6,ARTIGOS-PARA-O-LAR,2
322046,Saleiro e Pimenteiro Cork,34.90,MERCEARIA,6,ARTIGOS-PARA-O-LAR,2
322047,Prato Para Bolo Retangular Grande ATMOSFERA,69.90,MERCEARIA,6,ARTIGOS-PARA-O-LAR,2
322048,Prato Fundo Redondo ATMOSFERA,94.90,MERCEARIA,6,ARTIGOS-PARA-O-LAR,2
322049,Galheteiro ATMOSFERA Cork com 5 Pecas ,59.90,MERCEARIA,6,ARTIGOS-PARA-O-LAR,2
322068,Kit Shampoo e Condicionador FISHER PRICE 200ml Gratis 1 Colonia Bebe 30ml,16.25,PERFUMARIA,8,PERFUMARIA,20
322076,Refrigerante FANTA Maca Verde Garrafa 2 Litros,4.19,BEBIDAS,2,BEBIDAS,4
322094,Petisqueira Creative 3 Pecas KLASSIKGLAS,34.90,MERCEARIA,6,ARTIGOS-PARA-O-LAR,2
322102,Conjunto de Copo Americano com 12 Pecas,19.90,MERCEARIA,6,ARTIGOS-PARA-O-LAR,2
322105,Vodka SKYY Infusion Abacaxi Garrafa 750ml,27.90,BEBIDAS,2,BEBIDAS,4
322106,Vodka SKYY Infusion Rasbperry Garrafa 750ml,27.90,BEBIDAS,2,BEBIDAS,4
322117,Sardinha em Oleo com Limao COQUEIRO Lata 125g,3.99,MERCEARIA,6,ALIMENTOS,1
322119,Petisqueira Creative 4 Pecas KLASSIKGLAS,42.90,MERCEARIA,6,ARTIGOS-PARA-O-LAR,2
322124,Lampada Led OSRAM A40 Bivolt 7W,47.90,MERCEARIA,6,ARTIGOS-PARA-O-LAR,2
322139,"Molho de Tomate Chef By Carla Pernambuco Limao Siciliano, Azeite e Manjericao POMAROLA Sache 300g",2.59,MERCEARIA,6,MOLHOS-E-CONDIMENTOS,16
322141,Chocolate ao Leite Biscoito HERSHEYS Barra 130g,4.39,PADARIA,7,DOCES-E-SOBREMESAS,8
322159,Fralda POMPOM Colo de Mae Tamanho Grande Pacote com 20 Unidades,16.75,BEBES,1,FRALDA,26
322160,Fralda POMPOM Colo de Mae Media Pacote com 24 Unidades,16.75,BEBES,1,FRALDA,26
322161,Fralda POMPOM Colo de Mae Tamanho Pequeno Pacote com 28 Unidades,16.75,BEBES,1,FRALDA,26
322189,Suco de Maracuja Detox NATURAL ONE Garrafa 245ml,5.59,BEBIDAS,2,BEBIDAS,4
322239,Bebida Mista de Laranja Detox NATURAL ONE 245ml,5.29,BEBIDAS,2,BEBIDAS,4
322291,Sorvete Chantibon KIBON Pote 1 Litro,15.98,FRIOS,5,SORVETES,36
322326,"Suco de Uva Tinto Integral MAGUARY Garrafa 1,5 Litros",15.90,BEBIDAS,2,BEBIDAS,4
322327,"Sorvete Tentacao KIBON 1,5 Litro",16.98,FRIOS,5,SORVETES,36
322329,Cerveja AYINGER Brauweisse Garrafa 500ml,10.85,BEBIDAS,2,CERVEJAS,29
322330,Cerveja AYINGER Urweisse Garrafa 500ml,11.55,BEBIDAS,2,CERVEJAS,29
322331,Fralda HUGGIES Primeiros Dias Recem Nascido Pacote com 18 Unidades,14.50,BEBES,1,FRALDA,26
322336,Mini Bolo de Chocolate Tipo Browine com Pedacos de Chocolate JACQUET 150g,7.49,PADARIA,7,PADARIA,19
322367,Creme de Leite Zero Lactose PIRACANJUBA Caixa 200g,2.69,MERCEARIA,6,ALIMENTOS,1
322368,Leite Condensado Zero Lactose PIRACANJUBA 395g,4.85,PADARIA,7,DOCES-E-SOBREMESAS,8
322396,Cerveja Belga LEFFE Radieuse Garrafa 330ml,9.90,BEBIDAS,2,CERVEJAS,29
322407,Espatula Vazada Essential FINLANDEK ,16.90,MERCEARIA,6,ARTIGOS-PARA-O-LAR,2
322408,Concha Essential FINLANDEK ,16.90,MERCEARIA,6,ARTIGOS-PARA-O-LAR,2
322411,Pegador de Massas Essential FINLANDEK,16.90,MERCEARIA,6,ARTIGOS-PARA-O-LAR,2
322412,Espremedor de Alho Essential FINLANDEK,29.90,MERCEARIA,6,ARTIGOS-PARA-O-LAR,2
322413,Colher para Sorvete Essential FINLANDEK,16.90,MERCEARIA,6,ARTIGOS-PARA-O-LAR,2
322414,Espatula para Confeitar FINLANDEK,16.90,MERCEARIA,6,ARTIGOS-PARA-O-LAR,2
322419,Martelo para Carne Essential FINLANDEK ,29.90,MERCEARIA,6,ARTIGOS-PARA-O-LAR,2
322421,Pegador Culinario Essential FINLANDEK,16.90,MERCEARIA,6,LIMPEZA,12
322423,Batedor de Ovos Essential FINLANDEK,16.90,MERCEARIA,6,ARTIGOS-PARA-O-LAR,2
322428,Detergente em Po OMO Multiacao Poder Acelerador 4kg,24.60,MERCEARIA,6,LIMPEZA,12
322431,Leite Semi Desnatado Zero de Lactose Zymil PARMALAT 1 Litro,4.29,BEBIDAS,2,BEBIDAS,4
322445,Torrada Integral SCHAR sem Gluten e sem Lactose Caixa 125g,16.75,MERCEARIA,6,BISCOITOS-E-SNACKS,5
322471,Pipoca para Microondas Sabor Cebolitos ELMA CHIPS 85g,3.45,MERCEARIA,6,BISCOITOS-E-SNACKS,5
322487,Limpador para Casa VEJA Concentrado Limpeza Pesada Original 2 Litros,18.58,MERCEARIA,6,LIMPEZA,12
322510,Queijeira de Vidro Inox,14.90,MERCEARIA,6,ARTIGOS-PARA-O-LAR,2
322511,Conjunte de Saleiro e Pimenteiro com Suporte EURO,16.90,BEBIDAS,2,BEBIDAS,4
322512,Frigideira Revestida de Ceramica MONTREAL Vermelha 22cm,39.90,MERCEARIA,6,ARTIGOS-PARA-O-LAR,2
322513,Frigideira Revestida de Ceramica MONTREAL Vermelha 24cm,44.90,MERCEARIA,6,ARTIGOS-PARA-O-LAR,2
322516,Pincel Culinario Essential FINLANDEK,16.90,MERCEARIA,6,ARTIGOS-PARA-O-LAR,2
322517,Colher para Servir FINLANDEK,16.90,MERCEARIA,6,ARTIGOS-PARA-O-LAR,2
322518,Escumadeira Essential FINLANDEK,16.90,MERCEARIA,6,ARTIGOS-PARA-O-LAR,2
322533,Martelo para Carne Dalla ATMOSFERA,79.90,MERCEARIA,6,ARTIGOS-PARA-O-LAR,2
322562,Sabonete Liquido LUX Magical Spell 220ml,5.19,PERFUMARIA,8,PERFUMARIA,20
322634,Raviolone com Azeitonas Pretas MEZZANI 350g,8.09,MERCEARIA,6,MASSAS,14
322636,Nhoque com Catupiry MEZZANI 400g,9.59,MERCEARIA,6,MASSAS,14
322657,Mistura para Bolo Sabor Coco Betty Crocker YOKI Caixa 425g,3.99,PADARIA,7,DOCES-E-SOBREMESAS,8
322658,Mistura para Bolo Sabor Limao Betty Crocker YOKI Caixa 425g,3.99,PADARIA,7,DOCES-E-SOBREMESAS,8
322659,Mistura para Bolo Caneca Betty Crocky Sabor Laranja YOKI 70g,3.09,PADARIA,7,DOCES-E-SOBREMESAS,8
322660,Mistura para Bolo de Caneca Betty Crocky Sabor Pacoca YOKI 70g,3.09,PADARIA,7,DOCES-E-SOBREMESAS,8
322661,Mistura para Bolo de Caneca Betty Crocky Sabor Brigadeiro YOKI 70g ,3.09,PADARIA,7,DOCES-E-SOBREMESAS,8
322680,Espatula Dalla ATMOSFERA,29.90,MERCEARIA,6,ARTIGOS-PARA-O-LAR,2
322686,Separador de Ovos Dalla ATMOSFERA,24.90,MERCEARIA,6,ALIMENTOS,1
322687,Espremedor de Alho Dalla ATMOSFERA,39.90,MERCEARIA,6,ARTIGOS-PARA-O-LAR,2
322688,Abridor de Lata Dalla ATMOSFERA,49.90,MERCEARIA,6,ARTIGOS-PARA-O-LAR,2
322690,Colher para Sorvete Dalla ATMOSFERA,34.90,MERCEARIA,6,ARTIGOS-PARA-O-LAR,2
322769,Abridor de Garrafa Essential FINLANDEK,16.90,MERCEARIA,6,ARTIGOS-PARA-O-LAR,2
322770,Espatula para Bolo Essential FINLANDEK,16.90,MERCEARIA,6,ARTIGOS-PARA-O-LAR,2
322771,Descascador de Vegetais Essential FINLANDEK,16.90,MERCEARIA,6,ARTIGOS-PARA-O-LAR,2
322772,Cortador de Pizza Essential FINLANDEK,21.90,MERCEARIA,6,ARTIGOS-PARA-O-LAR,2
322794,Cerveja  Ayinger CELEBRATOR Garrafa 300 ml ,11.90,BEBIDAS,2,CERVEJAS,29
322841,Cerveja BADEN BADEN Ipa Garrafa 600ml,17.90,BEBIDAS,2,CERVEJAS,29
322845,Molho de Pimenta Meio Picante com Alho NANDOS 125ml,16.75,MERCEARIA,6,MOLHOS-E-CONDIMENTOS,16
322846,Molho de Pimenta Suave NANDOS 125ml,16.75,MERCEARIA,6,MOLHOS-E-CONDIMENTOS,16
322847,Molho de Pimenta Meio Picante NANDOS 125ml,16.75,MERCEARIA,6,MOLHOS-E-CONDIMENTOS,16
322848,Molho de Pimenta Picante NANDOS 125ml,16.75,MERCEARIA,6,MOLHOS-E-CONDIMENTOS,16
322850,Cortador para Queijo Esential FINLANDEK,16.90,MERCEARIA,6,ARTIGOS-PARA-O-LAR,2
322860,Amassador de BATATAS EURO ,54.90,MERCEARIA,6,ARTIGOS-PARA-O-LAR,2
322861,Aveia em Flocos Finos NESTLE Caixa 170g,3.55,MERCEARIA,6,MATINAIS,15
322862,Aveia em Flocos Regulares NESTLE Caixa 170g,3.79,MERCEARIA,6,MATINAIS,15
322967,Frigideira Revestida de Ceramica MONTREAL Vinho 22cm ,39.90,MERCEARIA,6,ARTIGOS-PARA-O-LAR,2
322968,Frigideira de Ceramica MONTREAL Vinho 26cm,49.90,MERCEARIA,6,ARTIGOS-PARA-O-LAR,2
322969,Frigideira Revestida de Ceramica MONTREAL Vinho 24cm,44.90,MERCEARIA,6,ARTIGOS-PARA-O-LAR,2
322984,Agua Mineral BONAFONT Garrafa 2.250 Litros,2.39,BEBIDAS,2,BEBIDAS,4
322986,Ralador para Queijo Dalla ATMOSFERA,42.90,MERCEARIA,6,ARTIGOS-PARA-O-LAR,2
322992,Ralador Essential FINLANDEK,19.90,MERCEARIA,6,ARTIGOS-PARA-O-LAR,2
322993,Conjunto de Galheteiro EURO BLACK com 2 Unidades,32.90,MERCEARIA,6,ARTIGOS-PARA-O-LAR,2
322994,Conjunto de Galheteiro EURO 2 Pecas com Suporte,45.90,MERCEARIA,6,ARTIGOS-PARA-O-LAR,2
323005,Cerveja KOSTRIZER Schwarzbier Preta Garrafa 500ml,12.90,BEBIDAS,2,CERVEJAS,29
323010,Cerveja BOHEMIA Caa Yari Garrafa 600ml,12.90,BEBIDAS,2,CERVEJAS,29
323011,Cerveja BOHEMIA Bela Rosa Garrafa 600ml,12.90,BEBIDAS,2,CERVEJAS,29
323012,Cerveja BOHEMIA Bela Rosa Garrafa 300ml,5.99,BEBIDAS,2,CERVEJAS,29
323013,Cerveja BOHEMIA Jabutipa Garrafa 600ml,12.90,BEBIDAS,2,CERVEJAS,29
323014,Cerveja BOHEMIA Caa Yari Garrafa 300ml,5.99,BEBIDAS,2,CERVEJAS,29
323015,Cerveja BOHEMIA Jabutipa Garrafa 300ml,5.99,BEBIDAS,2,CERVEJAS,29
323016,Sorvete NESTLE Gelato de Cioccolato Nero Pote 455ml,23.90,FRIOS,5,SORVETES,36
323017,Sorvete NESTLE Gelato de Limoncello Pote 455ml,23.90,FRIOS,5,SORVETES,36
323018,Sorvete NESTLE Gelato de Caramello Salato Pote 455ml,23.90,FRIOS,5,SORVETES,36
323019,Sorvete NESTLE Gelato de Vaniglia Pote 455ml,23.90,FRIOS,5,SORVETES,36
323022,Cerveja BROOKLYN  Black Chocolate Stout Garrafa 355ml,27.90,BEBIDAS,2,CERVEJAS,29
323023,Cerveja TENNENTS Scotch Ale Garrafa 330ml,16.90,BEBIDAS,2,CERVEJAS,29
323024,Cerveja HARVIESTOUN Engine Garrafa 330ml,23.90,BEBIDAS,2,CERVEJAS,29
323026,Sopa de Aipim com Costela VONO Pacote 18g,1.89,MERCEARIA,6,ALIMENTOS,1
323047,Macarrao Instantaneo NISSIN Lamen Sabor Frango Assado 85g,0.99,MERCEARIA,6,MASSAS,14
323048,Aveia Instantanea Nesfit NESTLE Pacote 170g,6.65,MERCEARIA,6,MATINAIS,15
323050,Biscoito TODDY Recheado de Baunilha Pacote 132g,2.85,MERCEARIA,6,BISCOITOS-E-SNACKS,5
323078,Ketchop Tomate e Lupulo BREWER CHEF Vidro 330g,17.50,MERCEARIA,6,MOLHOS-E-CONDIMENTOS,16
323079,Mostarda SWEET HOP Vidro 330g,19.90,MERCEARIA,6,MOLHOS-E-CONDIMENTOS,16
323080,Molho Hop Barbecue BREWER CHEF Vidro 330g,13.75,MERCEARIA,6,MOLHOS-E-CONDIMENTOS,16
323081,Espumante Brasileiro Demi Sec CLUB DES SOMMELIERS Garrafa 187ml,10.90,BEBIDAS,2,BEBIDAS,4
323082,Espumante Brasileiro Brut CLUB DES SOMMELIERS Garrafa 187ml,10.90,BEBIDAS,2,BEBIDAS,4
323088,Batata Frita Sabor Original Copa PRINGLES 146g,13.75,MERCEARIA,6,BISCOITOS-E-SNACKS,5
323089,Batata Frita Sabor Queijo Copa  PRINGLES 155g,13.75,MERCEARIA,6,BISCOITOS-E-SNACKS,5
323090,Batata Frita Sabor Creme de Cebola Copa PRINGLES 155g,13.75,MERCEARIA,6,BISCOITOS-E-SNACKS,5
323137,Kit com 3 Desodorantes Aerosol REXONA Men V8 90g,29.30,MERCEARIA,6,LIMPEZA,12
323138,Pack com 3 Desodorante Aerosol REXONA Women Powder  105g,29.30,PADARIA,7,DOCES-E-SOBREMESAS,8
323140,Pack com 3 Desodorante Aerosol REXONA Men Active 90g,29.30,PADARIA,7,DOCES-E-SOBREMESAS,8
323141,Pack com 3 Desodorante Aerossol REXONA Women Bamboo 105g,29.30,PADARIA,7,DOCES-E-SOBREMESAS,8
323170,Mistura para Bolo de Caneca Betty Cracrky Sabor Beijinho YOKI 70g,3.09,PADARIA,7,DOCES-E-SOBREMESAS,8
323204,Tequila Mexicana EL JIMADOR Blanco Garrafa 750ml,65.90,BEBIDAS,2,BEBIDAS,4
323205,Tequila Mexicana EL JIMADOR Reposado Garrafa 750ml,76.90,BEBIDAS,2,BEBIDAS,4
323280,Kit com 2 Leite em Po Desnatado Total Calcio Molico NESTLE 560g Gratis 1 Shaker Exclusivo ,19.90,MERCEARIA,6,LIMPEZA,12
323468,Cerveja SKOL 269ml - Caixa com 15 Unids,29.85,BEBIDAS,2,CERVEJAS,29
323469,Cerveja BRAHMA Chopp 350ml - Caixa com 12 unids,27.48,BEBIDAS,2,CERVEJAS,29
323487,Skol Beats Senses - Caixa com 8 unids,23.92,BEBIDAS,2,BEBIDAS,4
323489,Cerveja ANTARCTICA Pilsen 350ml - Caixa com 12 unids,23.88,BEBIDAS,2,CERVEJAS,29
323492,Cerveja BOHEMIA Long Neck 355ml - Caixa com 6 unids,15.54,BEBIDAS,2,CERVEJAS,29
